PAC,long,lat
BT4353446645347833MT02,-45.6310088629686,-23.02585948812481
BT4358348345330656MT02,-45.62623239810665,-23.02743006684409
BT4362746745346507MT02,-45.621933322165034,-23.026015193146577
BT4384299445368259MT02,-45.60090976547326,-23.02386001192997
BT4361809745339046MT02,-45.62285085098597,-23.026685539705852
BT4361270245311314MT02,-45.62337483018422,-23.029189784680796
BT4372423645318196MT02,-45.61250103469496,-23.028609329856636
BT4363534745326988MT02,-45.621172379701534,-23.02778134203527
BT4370445545307088MT02,-45.61443608076047,-23.02960521930538
BT4372447545314803MT02,-45.61247909483433,-23.028915906044176
BT4390457245353224MT02,-45.59488748866664,-23.025512420861503
BT4373100645442141MT02,-45.61188613763511,-23.017504656814424
BT4358350145330636MT02,-45.626230649824606,-23.027431879877327
BT4370730145307621MT02,-45.61443608076047,-23.02960521930538
BT4362049945341047MT02,-45.62261560452646,-23.0265057148668
BT4371898145431851MT02,-45.61296747616802,-23.018341000236944
BT4358742545301302MT02,-45.625871064897694,-23.030380782946736
BT4372170245434229MT02,-45.61270097377087,-23.018127225990668
BT4390246645352583MT02,-45.59509327153722,-23.02556954939513
BT4368752745390262MT02,-45.61605401508069,-23.022085777236782
BT4368566745388752MT02,-45.6162361502781,-23.022221466947087
BT4358823245338234MT02,-45.62576577227253,-23.026747388780905
BT4367679245381519MT02,-45.617105224526426,-23.022871442063376
BT4367336345385396MT02,-45.61743826326517,-23.022519931249803
BT4358480745335401MT02,-45.62642754289675,-23.02725152443827
BT428890694550122MT02,-45.69393340310404,-23.011737252372257
BT436754824540053MT02,-45.617405063892534,-23.021294184978615
BT4379965145337417MT02,-45.60542626331136,-23.02686309555537
BT4367868145396483MT02,-45.61709114204251,-23.021664138189408
BT4368208945392487MT02,-45.616761755450625,-23.022024576572903
BT4379983645337392MT02,-45.60513326149078,-23.02690143185555
BT4367103845397126MT02,-45.61766033195869,-23.021459487565266
BT4298197845288309MT02,-45.68495367157465,-23.031011977520677
BT4295759645292596MT02,-45.68733124164345,-23.030614424116322
BT4299436745494549MT02,-45.683650654653945,-23.0123880098987
BT4274106445140568MT02,-45.70853511330478,-23.044253465824738
BT4273326245142855MT02,-45.70929552876561,-23.044043474126966
BT4275330245150718MT02,-45.7073358610611,-23.043341992139176
BT4374850245293496MT02,-45.61014287199589,-23.030849604025946
BT427357554514019MT02,-45.70905346544504,-23.044285286536706
BT4276923245155772MT02,-45.705877656228836,-23.04315610676889
BT4275155345144968MT02,-45.70750928002923,-23.04386060957944
BT4275999745152818MT02,-45.706681424408146,-23.04315522723192
BT4275647345130035MT02,-45.707036116123845,-23.045211610727222
BT427492445146412MT02,-45.707962573413965,-23.04391973370872
BT4274703145157759MT02,-45.707944600462895,-23.04270326124646
BT4275575945160536MT02,-45.70709142263098,-23.04245623366819
BT437307245300061MT02,-45.61187563265429,-23.030249893817484
BT4274688645149945MT02,-45.707962442112944,-23.043409013215353
BT4275126445160847MT02,-45.7075299950132,-23.042426180124096
BT43003089455123MT02,-45.68279148733723,-23.010788272460786
BT4273818645136539MT02,-45.708817918612,-23.04461613452696
BT4274989245147039MT02,-45.70767042055343,-23.043672816747062
BT4300315445519022MT02,-45.68272299227226,-23.010498879619547
BT4301176945504815MT02,-45.68194789717768,-23.011468026827913
BT4275704345140077MT02,-45.70697574733282,-23.044304795529854
BT4274075645134984MT02,-45.708567813553714,-23.044757716595313
BT4277061345140778MT02,-45.70565094433556,-23.04424739090433
BT4277774345145971MT02,-45.70495259468646,-23.043781426071916
BT4275414545142575MT02,-45.70725742219224,-23.04407789387966
BT43742264529297MT02,-45.610752275996674,-23.030894767079815
BT4373354745300466MT02,-45.61159956776578,-23.030214376891934
BT4274691245144291MT02,-45.707962573413965,-23.04391973370872
BT4274938145147748MT02,-45.707719960607676,-23.043608552092962
BT4274792345141733MT02,-45.70786510489063,-23.044151231793876
BT4373684645297767MT02,-45.611278701350955,-23.030459418767123
BT4275328345163113MT02,-45.70733186897053,-23.04222238025858
BT4275258945136743MT02,-45.70741204353095,-23.044604001773223
BT427502645124846MT02,-45.70764497603477,-23.045677605237245
BT4275789445153747MT02,-45.70688624320553,-23.043070395981943
BT4374219145298163MT02,-45.61066863095249,-23.030417331394688
BT4374511845301108MT02,-45.61039469745725,-23.030205118371498
BT4275117845117733MT02,-45.70755873194986,-23.046320502689014
BT4301581545500388MT02,-45.68155509758964,-23.01186960829574
BT4374386445293287MT02,-45.61059560330443,-23.030866737010285
BT4275354145125117MT02,-45.70732460964297,-23.045654560109824
BT4274095645149245MT02,-45.70854155424928,-23.043469650004283
BT4275158545148951MT02,-45.70750427799999,-23.043500851083365
BT437489645297448MT02,-45.610096566803065,-23.03049279710484
BT4273665745145597MT02,-45.708962871339395,-23.043797283817526
BT4276823245152848MT02,-45.705944045081594,-23.043477923767114
BT4373596545292707MT02,-45.61136674407993,-23.03091615115943
BT429960745497282MT02,-45.683483230566594,-23.01214186095808
BT4274488645152602MT02,-45.70815639170405,-23.043168140597174
BT430078974550924MT02,-45.68232371576681,-23.011066698069612
BT4301766645498027MT02,-45.68137554794316,-23.012083650539978
BT4273895745143084MT02,-45.708739573272624,-23.044025280841993
BT4301386245502665MT02,-45.68174463780474,-23.011663111363475
BT4299938645502961MT02,-45.68315707164152,-23.011630286108755
BT4374309945298264MT02,-45.61066823884812,-23.030416881733686
BT4276114645154739MT02,-45.70656837423104,-23.042982209361412
BT4372984845296676MT02,-45.61196211595882,-23.030555327866068
BT4276036145143434MT02,-45.70665031865724,-23.044003014527448
BT4373343545300524MT02,-45.6116104747436,-23.030209096072895
BT4275815445157803MT02,-45.706858955076655,-23.042704142582068
BT437433945300978MT02,-45.610638733890426,-23.030171838059857
BT4300477745513684MT02,-45.68262614428107,-23.010663968167535
BT4275355345150021MT02,-45.707311690881795,-23.043405059795646
BT427492754514645MT02,-45.7077309197461,-23.04372574994335
BT4275626845155492MT02,-45.70704412188866,-23.04291206583912
BT4274631145135092MT02,-45.708025576319244,-23.044750389818603
BT427605194515596MT02,-45.706628994832215,-23.042871646709102
BT437368424529782MT02,-45.61127907097233,-23.030454629877227
BT4299827745520186MT02,-45.68281772775589,-23.01001087060513
BT437352145300443MT02,-45.6116104747436,-23.030209096072895
BT437378814530176MT02,-45.61117606442377,-23.030099126073765
BT437376054529292MT02,-45.61120660180319,-23.03089752979713
BT4275359945158378MT02,-45.707303260636934,-23.04265021653424
BT4300065645506202MT02,-45.68303167107473,-23.011338067597706
BT4273874345136973MT02,-45.7087633486496,-23.04457717589588
BT4372923945301458MT02,-45.61164985425734,-23.030133427115913
BT4277563345141871MT02,-45.70516046398416,-23.044150848682648
BT427426754515411MT02,-45.708371478061224,-23.04303096160953
BT4373759945292991MT02,-45.61120715848352,-23.030891114033636
BT4374848345301393MT02,-45.61014151491895,-23.030136269872912
BT4373597745297725MT02,-45.6113635290036,-23.030462884754286
BT4374309545298259MT02,-45.61066824064676,-23.030417333193327
BT427431145132409MT02,-45.708339271540126,-23.04499133797981
BT4373149445292154MT02,-45.61180331816854,-23.03096441687427
BT429978745499957MT02,-45.68330636899367,-23.011900991937182
BT4373597245297793MT02,-45.61136398945649,-23.03045674058609
BT4274172245139757MT02,-45.708277286667396,-23.044168988008323
BT4374309945298259MT02,-45.61066824064676,-23.030417333193327
BT427585645132183MT02,-45.70683140434579,-23.045018498404943
BT4273800645137777MT02,-45.708834902308865,-23.04450423008609
BT4373309245301368MT02,-45.611180164432994,-23.03009938058193
BT4276266645137144MT02,-45.70610046236641,-23.044143854655147
BT4273942445137703MT02,-45.70869653621611,-23.04451153437975
BT430027845520905MT02,-45.682782089421835,-23.01018111586575
BT4276494345147751MT02,-45.70620106952367,-23.043615070379133
BT4275012445139417MT02,-45.707651373811814,-23.044361390765516
BT4275527145148239MT02,-45.707144850454426,-23.04356677228867
BT4373596345292735MT02,-45.61136692844093,-23.030913621366494
BT4275267645122372MT02,-45.70741033212107,-23.045902129979254
BT4274338845146731MT02,-45.70830537249492,-23.043697796316224
BT4274579445144151MT02,-45.7080717592043,-23.04393189074409
BT4274126145139242MT02,-45.70851651172757,-23.044373325668403
BT4276756945149282MT02,-45.705944045081594,-23.043477923767114
BT4275460845127739MT02,-45.70721922888424,-23.04541818769917
BT4275113345153457MT02,-45.707546267346345,-23.043093639859535
BT430098545507029MT02,-45.68213414677342,-23.01126723429536
BT42773445140445MT02,-45.705379081979004,-23.044278683714253
BT4374906345305442MT02,-45.610083264031346,-23.029770745823214
BT4300599745511445MT02,-45.6825081154571,-23.010866725718756
BT4374839545301324MT02,-45.61015013132345,-23.030142468899783
BT437422574529301MT02,-45.61075255208857,-23.030891153603818
BT4300216645524469MT02,-45.68281772775589,-23.01001087060513
BT4275485645151158MT02,-45.70718397905733,-23.04330292648882
BT4275996945155445MT02,-45.7066829190814,-23.04291792492228
BT437489645297445MT02,-45.610096567702385,-23.03049306780082
BT4373598245297664MT02,-45.61136306585274,-23.03046839669912
BT4375007245302647MT02,-45.60998592770835,-23.03002359561242
BT4372985845291903MT02,-45.61196308632731,-23.030986471848166
BT4373072645297128MT02,-45.61187624329398,-23.030514830495008
BT4274382245137798MT02,-45.70826723314627,-23.044504877598
BT4373684445297796MT02,-45.611278884812634,-23.030456798142666
BT4373783945301757MT02,-45.61117606442377,-23.030099126073765
BT4274626645143621MT02,-45.70802594144402,-23.043979970299347
BT430015514552832MT02,-45.68287602091158,-23.00968868308621
BT4275873245154498MT02,-45.70680409912984,-23.043002926144084
BT4276600245141902MT02,-45.7059906596412,-23.043769840105995
BT437330284530136MT02,-45.6116104747436,-23.030209096072895
BT430018934550917MT02,-45.6829096150866,-23.01107049500729
BT4277030545159358MT02,-45.70577867774375,-23.04289242554495
BT4274535745129713MT02,-45.708121230010704,-23.045235842060436
BT4274782645127345MT02,-45.70788136373392,-23.04545081510298
BT4274934145155649MT02,-45.7077201368748,-23.04289486000971
BT42760614513466MT02,-45.706630150461024,-23.04479565359651
BT4274892145132321MT02,-45.70777213927278,-23.0450018258735
BT4275782445145845MT02,-45.70689680034701,-23.04378412943396
BT4276250945150306MT02,-45.70643743024317,-23.04338322335701
BT429868545385122MT02,-45.68443404419577,-23.022269140908065
BT4334919545844902MT02,-45.648874953016616,-22.980886808179605
BT431948945699415MT02,-45.663992937923695,-22.993966087564843
BT431562845543451MT02,-45.66782933155838,-23.008038215790975
BT4274177545209151MT02,-45.70843332174036,-23.03805887531678
BT4334698445777113MT02,-45.649132349778085,-22.98689644231689
BT4306609145480498MT02,-45.676422681061865,-23.01394852250627
BT43041906454059MT02,-45.67869941194829,-23.020735827396493
BT4351500545360576MT02,-45.63290271109122,-23.02470084566744
BT4316831345669408MT02,-45.66659929911833,-22.996665681475974
BT4315374445541291MT02,-45.66807774948853,-23.008232281394612
BT4333311145817964MT02,-45.650544123512475,-22.983679853342494
BT430167245551714MT02,-45.681443502515606,-23.007233816287567
BT4353807445394797MT02,-45.63063702208086,-23.021618694547044
BT4303497945409348MT02,-45.679726280343516,-23.0201011002855
BT434353594560736MT02,-45.64057011501876,-23.002377907114692
BT4287788945699718MT02,-45.69492172385844,-22.99380606669655
BT427669564514062MT02,-45.706007953604114,-23.04426006954651
BT4273012645196932MT02,-45.709576025513115,-23.039157486228987
BT4373765645319514MT02,-45.61119079262096,-23.028495339887968
BT4291390445495701MT02,-45.69145537966199,-23.011923694422933
BT435244345384159MT02,-45.63197299375861,-23.022574299764074
BT4320092745705449MT02,-45.66340125866111,-22.993423513084622
BT4348757245392129MT02,-45.63556654705843,-23.021839978132448
BT4288895845501258MT02,-45.69426180673696,-23.011630578388463
BT4311464945627682MT02,-45.67185392002233,-23.000412597962963
BT43089345608851MT02,-45.674335725113565,-23.002103057210263
BT4373895645326766MT02,-45.611060968288996,-23.027840764739437
BT4307861145463104MT02,-45.67544421777637,-23.015263657791536
BT4309872745672144MT02,-45.673155093332866,-22.996265075772556
BT434973654538071MT02,-45.634837659130596,-23.022613962564265
BT4373270945320368MT02,-45.61167323932847,-23.028416333546886
BT428171844543478MT02,-45.700968119583024,-23.01771119331687
BT4307089945474918MT02,-45.67619145637059,-23.014193309873292
BT4343067145500063MT02,-45.641073328871016,-23.012068055396412
BT4289429345702972MT02,-45.69331973541739,-22.99351915238691
BT4335188745681662MT02,-45.648682744512996,-22.995633154546397
BT4347233145409533MT02,-45.6370465037931,-23.02026191885244
BT4324238145712132MT02,-45.65935377255852,-22.992836732429225
BT4374279145304671MT02,-45.610695690653586,-23.029838027702795
BT4349061145369517MT02,-45.63527954551455,-23.023883679388234
BT4299614945677365MT02,-45.68339360862808,-22.99587536265784
BT4312228945631283MT02,-45.67078679977095,-22.999948397600406
BT4291378445506156MT02,-45.69136461018854,-23.01117327043005
BT4347827345403014MT02,-45.63646940523881,-23.020853103487866
BT43062945484134MT02,-45.677261599243366,-23.013067109559415
BT4291436245499314MT02,-45.691672192717476,-23.011633692740702
BT4316404345663713MT02,-45.66701844884227,-22.99717834810224
BT4306364445584475MT02,-45.67662006246587,-23.004099634890167
BT4373227145324891MT02,-45.611714141394486,-23.028007610562724
BT4332841945793642MT02,-45.650752591758646,-22.985223017128476
BT4304692545418412MT02,-45.678556418843584,-23.01928737031585
BT4333077545802834MT02,-45.650718994885665,-22.984951080128212
BT433384345844741MT02,-45.649925240657296,-22.980897047860424
BT4293759345338343MT02,-45.689262392745206,-23.02647371698839
BT4291371545485921MT02,-45.69155512257083,-23.012558006047072
BT4350928145367421MT02,-45.633234934144866,-23.02432889146513
BT4280009645419167MT02,-45.70264294051924,-23.01911408264874
BT4374126545313436MT02,-45.61084105167316,-23.029045719584246
BT4302595445420905MT02,-45.6806017550669,-23.019053396397055
BT4338152445671584MT02,-45.64579541712476,-22.996555302285344
BT4322889745711553MT02,-45.66066961920751,-22.992883552034243
BT4349349845367073MT02,-45.634998838325714,-23.02410557361327
BT434829984539738MT02,-45.63601069074076,-23.021363868947333
BT4321307345710569MT02,-45.66262566354351,-22.993100035038537
BT435125645363536MT02,-45.63314007095744,-23.024432518545837
BT4291525345507626MT02,-45.69133853164789,-23.011149356557496
BT4307995145470009MT02,-45.6753103518912,-23.01464050045871
BT4293550345336351MT02,-45.68946727179713,-23.02665276031661
BT4333984745853548MT02,-45.64978319633741,-22.98010208854049
BT4350134645358326MT02,-45.63423664850251,-23.024898748678254
BT4349751445360884MT02,-45.634609533503124,-23.024666188493768
BT4325882745709417MT02,-45.65775037487987,-22.99308864512483
BT4349507845383593MT02,-45.635111516183485,-23.02232606529566
BT4291389445495619MT02,-45.69150173521689,-23.01224985334801
BT4308064345459686MT02,-45.67524746679709,-23.015573244909262
BT429236345326692MT02,-45.69063041086474,-23.027520182510386
BT4291338245492343MT02,-45.69150274875278,-23.012257256567068
BT43733135453068MT02,-45.61163719450087,-23.029642078019435
BT4333222345813906MT02,-45.65060938461539,-22.984024557187524
BT435151145376742MT02,-45.63318658839029,-23.023463901038156
BT4348526845394719MT02,-45.635790292987565,-23.02160512377742
BT4349976145377878MT02,-45.634383066225496,-23.023132023324195
BT4352580545355024MT02,-45.63150439481194,-23.025284094685162
BT4314784245536524MT02,-45.66865577524379,-23.00866044502345
BT4306305145484265MT02,-45.676953066131034,-23.013345741113028
BT4299793245684403MT02,-45.68324880518816,-22.99550527275011
BT4318541445691619MT02,-45.66492093665187,-22.994666410326545
BT4334582545769805MT02,-45.64920473171293,-22.9872614429612
BT4373209645312894MT02,-45.611736110932725,-23.029091220783187
BT4336775545833163MT02,-45.64706931669559,-22.98195458133881
